┠011431408038┠	┠07┠	┠011┠	┠011431008000┠	┠    ┠	┠┠	┠            ┠	┠4314┠	┠国家金库高安市支库┠	┠高安支库┠	┠高安市瑞州路中段51号┠	┠330800┠	┠0795-5282860┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011431508045┠	┠07┠	┠011┠	┠011431008000┠	┠    ┠	┠┠	┠            ┠	┠4315┠	┠国家金库奉新县支库┠	┠奉新支库┠	┠奉新县奉新大道146号┠	┠330700┠	┠0795-4621577┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011431608055┠	┠07┠	┠011┠	┠011431008000┠	┠    ┠	┠┠	┠            ┠	┠4316┠	┠国家金库万载县支库┠	┠万载支库┠	┠万载县阳乐大道446号┠	┠336100┠	┠0795-8824590┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011431708066┠	┠07┠	┠011┠	┠011431008000┠	┠    ┠	┠┠	┠            ┠	┠4317┠	┠国家金库上高县支库┠	┠上高支库┠	┠上高县建设中路3号┠	┠336400┠	┠0795-2511615┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011431808072┠	┠07┠	┠011┠	┠011431008000┠	┠    ┠	┠┠	┠            ┠	┠4318┠	┠国家金库宜丰县支库┠	┠宜丰支库┠	┠宜丰县新昌中大道51号┠	┠336300┠	┠0795-2767946┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011431908084┠	┠07┠	┠011┠	┠011431008000┠	┠    ┠	┠┠	┠            ┠	┠4319┠	┠国家金库靖安县支库┠	┠靖安支库┠	┠靖安县石马中路8号┠	┠330600┠	┠0795-4662677┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011432108094┠	┠07┠	┠011┠	┠011431008000┠	┠    ┠	┠┠	┠            ┠	┠4321┠	┠国家金库铜鼓县支库┠	┠铜鼓支库┠	┠铜鼓县城南东路129号┠	┠336200┠	┠0795-8722047┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011433009006┠	┠02┠	┠011┠	┠011433009006┠	┠4210┠	┠┠	┠011433009006┠	┠4330┠	┠中华人民共和国国家金库上饶市中心支库┠	┠┠	┠上饶市抗建中路34号┠	┠334000┠	┠0793-8225573┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-04-11┠	┠┠
┠011433209017┠	┠07┠	┠011┠	┠011433009006┠	┠    ┠	┠┠	┠            ┠	┠4332┠	┠国家金库上饶县支库┠	┠国家金库上饶县支库┠	┠上饶县旭日西路2号┠	┠334100┠	┠0793-8442084┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011433309042┠	┠07┠	┠011┠	┠011433009006┠	┠    ┠	┠┠	┠            ┠	┠4333┠	┠国家金库广丰县支库┠	┠国家金库广丰县支库┠	┠广丰县西广路30号┠	┠334600┠	┠0793-2653684┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011422102018┠	┠07┠	┠011┠	┠011422002009┠	┠    ┠	┠┠	┠            ┠	┠4221┠	┠中华人民共和国国家金库乐平市支库┠	┠国家金库乐平市支库┠	┠乐平市洎阳中路61号┠	┠333000┠	┠0798-6838239┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011422202020┠	┠07┠	┠011┠	┠011422002009┠	┠    ┠	┠┠	┠            ┠	┠4222┠	┠中华人民共和国国家金库浮梁县支库┠	┠国家金库浮梁县支库┠	┠浮梁县朝阳中大道53号┠	┠333400┠	┠0798-2626340┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011423003006┠	┠02┠	┠011┠	┠011423003006┠	┠4210┠	┠┠	┠011423003006┠	┠4230┠	┠中华人民共和国国家金库萍乡市中心支库┠	┠国库萍乡中心支库┠	┠江西省萍乡市绿茵广场12号（人民银行大楼）┠	┠337000┠	┠0799-6832289┠	┠pxyefei？126.com┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-04-11┠	┠┠
┠011424004008┠	┠02┠	┠011┠	┠011424004008┠	┠4210┠	┠┠	┠011424004008┠	┠4240┠	┠中华人民共和国国家金库九江市中心支库┠	┠┠	┠九江市长虹大道100号┠	┠332000┠	┠0792-8214304┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-04-11┠	┠┠
┠011424004016┠	┠07┠	┠011┠	┠011424004008┠	┠    ┠	┠┠	┠            ┠	┠4240┠	┠中华人民共和国国家金库庐山风景名胜区管理局支库┠	┠庐山支库┠	┠江西省庐山汉口峡7号┠	┠332900┠	┠0792-8287391┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011424104028┠	┠07┠	┠011┠	┠011424004008┠	┠    ┠	┠┠	┠            ┠	┠4241┠	┠中华人民共和国国家金库九江县支库┠	┠九江县支库┠	┠江西省九江县柴桑南路92号┠	┠332100┠	┠0792-6812071┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011424204106┠	┠07┠	┠011┠	┠011424004008┠	┠    ┠	┠┠	┠            ┠	┠4242┠	┠中华人民共和国国家金库瑞昌市支库┠	┠瑞昌支库┠	┠江西省瑞昌市赤乌中路386号┠	┠332200┠	┠0792-4222710┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011424304046┠	┠07┠	┠011┠	┠011424004008┠	┠    ┠	┠┠	┠            ┠	┠4243┠	┠中华人民共和国国家金库武宁县支库┠	┠武宁支库┠	┠江西省武宁县豫宁大道42号┠	┠332300┠	┠0792-2783721┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011424404078┠	┠07┠	┠011┠	┠011424004008┠	┠    ┠	┠┠	┠            ┠	┠4244┠	┠中华人民共和国国家金库修水县支库┠	┠修水支库┠	┠江西省修水县凤凰山路44号┠	┠332400┠	┠0792-7221785┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011424504055┠	┠07┠	┠011┠	┠011424004008┠	┠    ┠	┠┠	┠            ┠	┠4245┠	┠中华人民共和国国家金库永修县支库┠	┠永修支库┠	┠江西省永修县新城大道305号┠	┠330304┠	┠0792-3223693┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011424604096┠	┠07┠	┠011┠	┠011424004008┠	┠    ┠	┠┠	┠            ┠	┠4246┠	┠中华人民共和国国家金库德安县支库┠	┠德安支库┠	┠江西省德安县东风路30号┠	┠330400┠	┠0792-4332559┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011424704110┠	┠07┠	┠011┠	┠011424004008┠	┠    ┠	┠┠	┠            ┠	┠4247┠	┠中华人民共和国国家金库星子县支库┠	┠星子支库┠	┠江西省星子县南康大道69号┠	┠332800┠	┠0792-2666688┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011424804084┠	┠07┠	┠011┠	┠011424004008┠	┠    ┠	┠┠	┠            ┠	┠4248┠	┠中华人民共和国国家金库都昌县支库┠	┠都昌县支库┠	┠江西省都昌县东风路245号┠	┠332600┠	┠0792-5223461┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011424904031┠	┠07┠	┠011┠	┠011424004008┠	┠    ┠	┠┠	┠            ┠	┠4249┠	┠中华人民共和国国家金库湖口县支库┠	┠湖口支库┠	┠江西省湖口县鄱湖大市场┠	┠332500┠	┠0792-6326015┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011425104062┠	┠07┠	┠011┠	┠011424004008┠	┠    ┠	┠┠	┠            ┠	┠4251┠	┠中华人民共和国国家金库彭泽县支库┠	┠彭泽支库┠	┠江西省彭泽县龙青路┠	┠332700┠	┠0792-5663010┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011426005009┠	┠02┠	┠011┠	┠011426005009┠	┠4210┠	┠┠	┠011426005009┠	┠4260┠	┠中华人民共和国国家金库新余市中心支库┠	┠┠	┠新余市仙来中大道2号┠	┠338000┠	┠0790-6444334┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-04-11┠	┠┠
┠011426105015┠	┠07┠	┠011┠	┠011426005009┠	┠    ┠	┠┠	┠            ┠	┠4261┠	┠中华人民共和国国家金库分宜县支库┠	┠国家金库分宜县支库┠	┠江西省分宜县青山路6号┠	┠336600┠	┠07905881859┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011427006003┠	┠02┠	┠011┠	┠011427006003┠	┠4210┠	┠┠	┠011427006003┠	┠4270┠	┠中华人民共和国国家金库鹰潭市中心支库┠	┠┠	┠鹰潭市交通路4号┠	┠335000┠	┠0701-6221787┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-04-11┠	┠┠
┠011427106012┠	┠07┠	┠011┠	┠011427006003┠	┠    ┠	┠┠	┠            ┠	┠4271┠	┠国家金库贵溪市支库┠	┠┠	┠江西省贵溪市雄石东路┠	┠335400┠	┠0701-3776013┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011427206027┠	┠07┠	┠011┠	┠011427006003┠	┠    ┠	┠┠	┠            ┠	┠4272┠	┠国家金库余江县支库┠	┠┠	┠江西省余江县邓埠镇白塔中路22号┠	┠335200┠	┠0701-5881031┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011428007005┠	┠02┠	┠011┠	┠011428007005┠	┠4210┠	┠┠	┠011428007005┠	┠4280┠	┠中华人民共和国国家金库赣州市中心支库┠	┠┠	┠赣州市东阳山路2号┠	┠341000┠	┠0797-8227874┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-04-11┠	┠┠
┠011428207034┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4282┠	┠国家金库赣县支库┠	┠┠	┠赣县梅林大街17号┠	┠341100┠	┠0797-4441554┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011428307049┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4283┠	┠国家金库南康市支库┠	┠┠	┠南康市泰康中路60号┠	┠341400┠	┠0797-6612524┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011428407052┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4284┠	┠国家金库信丰县支库┠	┠┠	┠信丰县阳明南路┠	┠341600┠	┠0797-3311952┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011428507062┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4285┠	┠国家金库大余县支库┠	┠┠	┠大余县北门口转盘处┠	┠341500┠	┠0797-8722456┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011428607070┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4286┠	┠国家金库上犹县支库┠	┠┠	┠上犹县下西村路56号┠	┠341200┠	┠0797-8542650┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011428707086┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4287┠	┠国家金库崇义县支库┠	┠┠	┠崇义县南新路77号┠	┠341300┠	┠0797-7612373┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011428807098┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4288┠	┠国家金库安远县支库┠	┠┠	┠安远县欣山镇九龙路64号┠	┠342100┠	┠0797-3752200┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011428907103┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4289┠	┠国家金库龙南县支库┠	┠┠	┠龙南县金水大道┠	┠341700┠	┠0797-3512395┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011429107112┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4291┠	┠国家金库定南县支库┠	┠┠	┠定南县历市镇建设东路42号┠	┠341900┠	┠0797-4291326┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011429207124┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4292┠	┠国家金库全南县支库┠	┠┠	┠全南县城厢镇含江路23号┠	┠341800┠	┠0797-2606610┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011429307134┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4293┠	┠国家金库宁都县支库┠	┠┠	┠宁都县城北大道143号┠	┠342800┠	┠0797-6831483┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011429407140┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4294┠	┠国家金库于都县支库┠	┠┠	┠于都县贡江镇文教路┠	┠342300┠	┠0797-6233630┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011429507150┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4295┠	┠国家金库兴国县支库┠	┠┠	┠兴国县凤凰大道351号┠	┠342400┠	┠0797-5323790┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011429607160┠	┠07┠	┠011┠	┠011428007005┠	┠    ┠	┠┠	┠            ┠	┠4296┠	┠国家金库瑞金市支库┠	┠┠	┠瑞金市绵水路21号┠	┠342500┠	┠0797-2523627┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011433409024┠	┠07┠	┠011┠	┠011433009006┠	┠    ┠	┠┠	┠            ┠	┠4334┠	┠国家金库玉山县支库┠	┠国家金库玉山县支库┠	┠玉山县冰溪镇三清大道182号┠	┠334700┠	┠0793-2552637┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011433509069┠	┠07┠	┠011┠	┠011433009006┠	┠    ┠	┠┠	┠            ┠	┠4335┠	┠国家金库铅山县支库┠	┠国家金库铅山县支库┠	┠铅山县河口镇黄岗山南路1号┠	┠334500┠	┠0793-5332380┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011433609051┠	┠07┠	┠011┠	┠011433009006┠	┠    ┠	┠┠	┠            ┠	┠4336┠	┠国家金库横峰县支库┠	┠国家金库横峰县支库┠	┠横峰县岑阳镇中茅坪20号┠	┠334300┠	┠0793-5782010┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011433709038┠	┠07┠	┠011┠	┠011433009006┠	┠    ┠	┠┠	┠            ┠	┠4337┠	┠国家金库弋阳县支库┠	┠国家金库弋阳县支库┠	┠弋阳县解放路10号┠	┠334400┠	┠0793-5883130┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011433809070┠	┠07┠	┠011┠	┠011433009006┠	┠    ┠	┠┠	┠            ┠	┠4338┠	┠国家金库余干县支库┠	┠国家金库余干县支库┠	┠余干县四衙路24号┠	┠335100┠	┠0793-3208196┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011433909089┠	┠07┠	┠011┠	┠011433009006┠	┠    ┠	┠┠	┠            ┠	┠4339┠	┠国家金库鄱阳县支库┠	┠国家金库鄱阳县支库┠	┠鄱阳县五一路131号┠	┠333100┠	┠0793-6283414┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011434109090┠	┠07┠	┠011┠	┠011433009006┠	┠    ┠	┠┠	┠            ┠	┠4341┠	┠国家金库万年县支库┠	┠国家金库万年县支库┠	┠万年县陈营镇正大西路8号┠	┠335500┠	┠0793-3832595┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011434209108┠	┠07┠	┠011┠	┠011433009006┠	┠    ┠	┠┠	┠            ┠	┠4342┠	┠国家金库德兴市支库┠	┠国家金库德兴市支库┠	┠德兴市迎狮北路75号┠	┠334200┠	┠0793-7516532┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011434309117┠	┠07┠	┠011┠	┠011433009006┠	┠    ┠	┠┠	┠            ┠	┠4343┠	┠国家金库婺源县支库┠	┠国家金库婺源县支库┠	┠婺源县紫阳镇环村路4号┠	┠333200┠	┠0793-7351103┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:32.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠011435010000┠	┠02┠	┠011┠	┠011435010000┠	┠4210┠	┠┠	┠011435010000┠	┠4350┠	┠中华人民共和国国家金库吉安市中心支库┠	┠┠	┠江西省吉安市中永路7号┠	┠343000┠	┠0796-8324740┠	┠┠	┠1┠	┠2005-04-11┠	┠2999-12-31┠	┠2005-03-31 11:07:31.0┠	┠2┠	┠20050015┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-04-11┠	┠┠
